Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Tue Apr 1 2008,8:00p,Detroit Pistons,94,Minnesota Timberwolves,90,Box Score,,15119,
Tue Apr 1 2008,7:30p,Philadelphia 76ers,108,New Jersey Nets,99,Box Score,,14534,
Tue Apr 1 2008,7:00p,New Orleans Hornets,98,Orlando Magic,97,Box Score,,17519,
Tue Apr 1 2008,10:00p,Houston Rockets,98,Sacramento Kings,99,Box Score,,14169,
Tue Apr 1 2008,8:30p,Golden State Warriors,92,San Antonio Spurs,116,Box Score,,18797,
Wed Apr 2 2008,7:00p,Toronto Raptors,120,Atlanta Hawks,127,Box Score,OT,14691,
Wed Apr 2 2008,7:00p,Indiana Pacers,77,Boston Celtics,92,Box Score,,18624,
Wed Apr 2 2008,7:00p,Cleveland Cavaliers,118,Charlotte Bobcats,114,Box Score,,15106,
Wed Apr 2 2008,9:30p,Golden State Warriors,86,Dallas Mavericks,111,Box Score,,20331,
Wed Apr 2 2008,10:30p,Portland Trail Blazers,91,Los Angeles Lakers,104,Box Score,,18997,
Wed Apr 2 2008,8:00p,New York Knicks,114,Memphis Grizzlies,130,Box Score,,10013,
Wed Apr 2 2008,7:30p,New Orleans Hornets,106,Miami Heat,77,Box Score,,19122,
Wed Apr 2 2008,10:00p,Los Angeles Clippers,102,Seattle SuperSonics,84,Box Score,,10392,
Wed Apr 2 2008,9:00p,Minnesota Timberwolves,100,Utah Jazz,117,Box Score,,19911,
Wed Apr 2 2008,7:00p,Milwaukee Bucks,110,Washington Wizards,109,Box Score,,14355,
Thu Apr 3 2008,8:00p,Chicago Bulls,101,Cleveland Cavaliers,98,Box Score,,20562,
Thu Apr 3 2008,10:30p,Houston Rockets,95,Portland Trail Blazers,86,Box Score,,19980,
Thu Apr 3 2008,10:00p,Los Angeles Clippers,98,Sacramento Kings,110,Box Score,,12707,
Fri Apr 4 2008,7:30p,Philadelphia 76ers,109,Atlanta Hawks,104,Box Score,,18729,
Fri Apr 4 2008,8:00p,New Jersey Nets,87,Detroit Pistons,106,Box Score,,22076,
Fri Apr 4 2008,10:30p,Dallas Mavericks,108,Los Angeles Lakers,112,Box Score,,18997,
Fri Apr 4 2008,8:00p,Golden State Warriors,117,Memphis Grizzlies,86,Box Score,,11463,
Fri Apr 4 2008,8:30p,Indiana Pacers,105,Milwaukee Bucks,101,Box Score,,15639,
Fri Apr 4 2008,8:00p,New York Knicks,110,New Orleans Hornets,118,Box Score,,17779,
Fri Apr 4 2008,10:00p,Minnesota Timberwolves,88,Phoenix Suns,117,Box Score,,18422,
Fri Apr 4 2008,10:30p,Houston Rockets,79,Seattle SuperSonics,66,Box Score,,14170,
Fri Apr 4 2008,7:00p,Charlotte Bobcats,105,Toronto Raptors,100,Box Score,,19800,
Fri Apr 4 2008,8:00p,San Antonio Spurs,64,Utah Jazz,90,Box Score,,19911,
Fri Apr 4 2008,8:00p,Miami Heat,95,Washington Wizards,109,Box Score,,18875,
Sat Apr 5 2008,7:00p,Boston Celtics,101,Charlotte Bobcats,78,Box Score,,19403,
Sat Apr 5 2008,8:30p,Washington Wizards,99,Chicago Bulls,87,Box Score,,21929,
Sat Apr 5 2008,3:00p,Orlando Magic,101,Cleveland Cavaliers,86,Box Score,,20562,
Sat Apr 5 2008,9:00p,Sacramento Kings,118,Denver Nuggets,115,Box Score,,18921,
Sat Apr 5 2008,7:30p,Toronto Raptors,90,New Jersey Nets,99,Box Score,,15927,
Sat Apr 5 2008,7:00p,Atlanta Hawks,92,Philadelphia 76ers,85,Box Score,,19775,
Sun Apr 6 2008,6:00p,Milwaukee Bucks,97,Indiana Pacers,105,Box Score,,12107,
Sun Apr 6 2008,9:30p,Houston Rockets,105,Los Angeles Clippers,79,Box Score,,17932,
Sun Apr 6 2008,6:00p,Detroit Pistons,91,Miami Heat,75,Box Score,,19141,
Sun Apr 6 2008,6:30p,Memphis Grizzlies,113,Minnesota Timberwolves,101,Box Score,,16764,
Sun Apr 6 2008,1:00p,Golden State Warriors,96,New Orleans Hornets,108,Box Score,,17809,
Sun Apr 6 2008,7:00p,Orlando Magic,90,New York Knicks,100,Box Score,,19763,
Sun Apr 6 2008,3:30p,Dallas Mavericks,105,Phoenix Suns,98,Box Score,,18422,
Sun Apr 6 2008,6:00p,San Antonio Spurs,72,Portland Trail Blazers,65,Box Score,,19980,
Sun Apr 6 2008,9:00p,Los Angeles Lakers,114,Sacramento Kings,92,Box Score,,17317,
Sun Apr 6 2008,9:00p,Denver Nuggets,147,Seattle SuperSonics,151,Box Score,2OT,13104,
Tue Apr 8 2008,7:00p,Minnesota Timberwolves,119,Charlotte Bobcats,121,Box Score,,15728,
Tue Apr 8 2008,8:30p,Seattle SuperSonics,83,Dallas Mavericks,99,Box Score,,20228,
Tue Apr 8 2008,8:00p,New York Knicks,98,Detroit Pistons,94,Box Score,,22076,
Tue Apr 8 2008,10:30p,Sacramento Kings,132,Golden State Warriors,140,Box Score,,20003,
Tue Apr 8 2008,7:00p,Atlanta Hawks,98,Indiana Pacers,112,Box Score,,10876,
Tue Apr 8 2008,10:30p,Denver Nuggets,117,Los Angeles Clippers,99,Box Score,,19060,
Tue Apr 8 2008,8:00p,Phoenix Suns,127,Memphis Grizzlies,113,Box Score,,13987,
Tue Apr 8 2008,7:30p,Chicago Bulls,88,Miami Heat,95,Box Score,,19175,
Tue Apr 8 2008,8:00p,Boston Celtics,107,Milwaukee Bucks,104,Box Score,OT,15921,
Tue Apr 8 2008,8:00p,Utah Jazz,77,New Orleans Hornets,66,Box Score,,17265,
Tue Apr 8 2008,10:00p,Los Angeles Lakers,103,Portland Trail Blazers,112,Box Score,,20435,
Wed Apr 9 2008,7:00p,New Jersey Nets,83,Cleveland Cavaliers,104,Box Score,,20063,
Wed Apr 9 2008,8:30p,Seattle SuperSonics,80,Houston Rockets,103,Box Score,,18370,
Wed Apr 9 2008,8:00p,New Orleans Hornets,122,Minnesota Timberwolves,90,Box Score,,17165,
Wed Apr 9 2008,7:30p,Charlotte Bobcats,107,New York Knicks,109,Box Score,,18943,
Wed Apr 9 2008,7:00p,Chicago Bulls,83,Orlando Magic,115,Box Score,,17519,
Wed Apr 9 2008,7:00p,Detroit Pistons,94,Philadelphia 76ers,101,Box Score,,18945,
Wed Apr 9 2008,9:30p,Phoenix Suns,96,San Antonio Spurs,79,Box Score,,18797,
Wed Apr 9 2008,7:00p,Milwaukee Bucks,93,Toronto Raptors,111,Box Score,,18569,
Wed Apr 9 2008,7:00p,Boston Celtics,95,Washington Wizards,109,Box Score,,20173,
Thu Apr 10 2008,8:30p,Utah Jazz,94,Dallas Mavericks,97,Box Score,,20378,
Thu Apr 10 2008,8:00p,Denver Nuggets,114,Golden State Warriors,105,Box Score,,20737,
Thu Apr 10 2008,10:30p,Los Angeles Lakers,106,Los Angeles Clippers,78,Box Score,,20084,
Fri Apr 11 2008,7:30p,Milwaukee Bucks,86,Boston Celtics,102,Box Score,,18624,
Fri Apr 11 2008,7:00p,Cleveland Cavaliers,95,Chicago Bulls,100,Box Score,,22084,
Fri Apr 11 2008,8:00p,Washington Wizards,74,Detroit Pistons,102,Box Score,,22076,
Fri Apr 11 2008,8:30p,Phoenix Suns,90,Houston Rockets,101,Box Score,,18489,
Fri Apr 11 2008,10:30p,New Orleans Hornets,104,Los Angeles Lakers,107,Box Score,,18997,
Fri Apr 11 2008,7:30p,Memphis Grizzlies,96,Miami Heat,91,Box Score,,19017,
Fri Apr 11 2008,7:30p,Atlanta Hawks,116,New York Knicks,104,Box Score,,19763,
Fri Apr 11 2008,7:00p,Minnesota Timberwolves,102,Orlando Magic,101,Box Score,,17519,
Fri Apr 11 2008,7:00p,Indiana Pacers,85,Philadelphia 76ers,76,Box Score,,19481,
Fri Apr 11 2008,10:00p,Portland Trail Blazers,86,Sacramento Kings,103,Box Score,,13327,
Fri Apr 11 2008,8:30p,Seattle SuperSonics,74,San Antonio Spurs,95,Box Score,,18797,
Fri Apr 11 2008,7:00p,New Jersey Nets,85,Toronto Raptors,113,Box Score,,19800,
Sat Apr 12 2008,7:00p,Boston Celtics,99,Atlanta Hawks,89,Box Score,,20098,
Sat Apr 12 2008,10:30p,Los Angeles Clippers,116,Golden State Warriors,122,Box Score,,19706,
Sat Apr 12 2008,7:00p,Charlotte Bobcats,107,Indiana Pacers,103,Box Score,,14265,
Sat Apr 12 2008,8:00p,Minnesota Timberwolves,114,Memphis Grizzlies,105,Box Score,,14873,
Sat Apr 12 2008,8:30p,New Jersey Nets,111,Milwaukee Bucks,98,Box Score,,18717,
Sat Apr 12 2008,10:00p,Dallas Mavericks,105,Portland Trail Blazers,108,Box Score,,19980,
Sat Apr 12 2008,10:00p,New Orleans Hornets,91,Sacramento Kings,94,Box Score,,14965,
Sat Apr 12 2008,9:00p,Denver Nuggets,97,Utah Jazz,124,Box Score,,19911,
Sat Apr 12 2008,7:00p,Philadelphia 76ers,93,Washington Wizards,109,Box Score,,20173,
Sun Apr 13 2008,7:00p,Orlando Magic,104,Chicago Bulls,84,Box Score,,21973,
Sun Apr 13 2008,6:00p,Miami Heat,76,Cleveland Cavaliers,84,Box Score,,20562,
Sun Apr 13 2008,9:00p,Houston Rockets,94,Denver Nuggets,111,Box Score,,19720,
Sun Apr 13 2008,1:00p,Toronto Raptors,84,Detroit Pistons,91,Box Score,,22076,
Sun Apr 13 2008,3:30p,San Antonio Spurs,85,Los Angeles Lakers,106,Box Score,,18997,
Sun Apr 13 2008,9:00p,Dallas Mavericks,95,Seattle SuperSonics,99,Box Score,,16272,
Mon Apr 14 2008,8:00p,Chicago Bulls,151,Milwaukee Bucks,135,Box Score,,16212,
Mon Apr 14 2008,7:30p,Boston Celtics,99,New York Knicks,93,Box Score,,19763,
Mon Apr 14 2008,7:00p,Cleveland Cavaliers,91,Philadelphia 76ers,90,Box Score,,20730,
Mon Apr 14 2008,10:00p,Golden State Warriors,116,Phoenix Suns,122,Box Score,,18422,
Mon Apr 14 2008,10:00p,San Antonio Spurs,101,Sacramento Kings,98,Box Score,,15334,
Mon Apr 14 2008,7:00p,Miami Heat,75,Toronto Raptors,91,Box Score,,18855,
Mon Apr 14 2008,9:00p,Houston Rockets,96,Utah Jazz,105,Box Score,,19911,
Mon Apr 14 2008,7:00p,Indiana Pacers,110,Washington Wizards,117,Box Score,,15552,
Tue Apr 15 2008,7:00p,Orlando Magic,121,Atlanta Hawks,105,Box Score,,18738,
Tue Apr 15 2008,7:30p,Minnesota Timberwolves,103,Detroit Pistons,115,Box Score,,22076,
Tue Apr 15 2008,10:30p,Sacramento Kings,101,Los Angeles Lakers,124,Box Score,,18997,
Tue Apr 15 2008,7:30p,Charlotte Bobcats,108,New Jersey Nets,112,Box Score,OT,14532,
Tue Apr 15 2008,8:00p,Los Angeles Clippers,92,New Orleans Hornets,114,Box Score,,17388,
Tue Apr 15 2008,10:00p,Memphis Grizzlies,91,Portland Trail Blazers,113,Box Score,,19980,
Wed Apr 16 2008,7:30p,New Jersey Nets,94,Boston Celtics,105,Box Score,,18624,
Wed Apr 16 2008,7:00p,Philadelphia 76ers,109,Charlotte Bobcats,115,Box Score,,17043,
Wed Apr 16 2008,8:30p,Toronto Raptors,97,Chicago Bulls,107,Box Score,,21909,
Wed Apr 16 2008,7:00p,Detroit Pistons,84,Cleveland Cavaliers,74,Box Score,,20562,
Wed Apr 16 2008,8:30p,New Orleans Hornets,98,Dallas Mavericks,111,Box Score,,20473,
Wed Apr 16 2008,9:00p,Memphis Grizzlies,111,Denver Nuggets,120,Box Score,,17892,
Wed Apr 16 2008,10:30p,Seattle SuperSonics,126,Golden State Warriors,121,Box Score,,19596,
Wed Apr 16 2008,8:30p,Los Angeles Clippers,75,Houston Rockets,93,Box Score,,18386,
Wed Apr 16 2008,7:00p,New York Knicks,123,Indiana Pacers,132,Box Score,,18165,
Wed Apr 16 2008,7:30p,Atlanta Hawks,99,Miami Heat,113,Box Score,,19073,
Wed Apr 16 2008,8:00p,Milwaukee Bucks,101,Minnesota Timberwolves,110,Box Score,OT,17459,
Wed Apr 16 2008,7:00p,Washington Wizards,83,Orlando Magic,103,Box Score,,16929,
Wed Apr 16 2008,10:00p,Portland Trail Blazers,91,Phoenix Suns,100,Box Score,,18422,
Wed Apr 16 2008,9:30p,Utah Jazz,80,San Antonio Spurs,109,Box Score,,18797,
Sat Apr 19 2008,12:30p,Washington Wizards,86,Cleveland Cavaliers,93,Box Score,,20562,
Sat Apr 19 2008,9:30p,Utah Jazz,93,Houston Rockets,82,Box Score,,18213,
Sat Apr 19 2008,7:00p,Dallas Mavericks,92,New Orleans Hornets,104,Box Score,,17446,
Sat Apr 19 2008,3:00p,Phoenix Suns,115,San Antonio Spurs,117,Box Score,2OT,18797,
Sun Apr 20 2008,8:30p,Atlanta Hawks,81,Boston Celtics,104,Box Score,,18624,
Sun Apr 20 2008,6:00p,Philadelphia 76ers,90,Detroit Pistons,86,Box Score,,22076,
Sun Apr 20 2008,3:00p,Denver Nuggets,114,Los Angeles Lakers,128,Box Score,,18997,
Sun Apr 20 2008,12:30p,Toronto Raptors,100,Orlando Magic,114,Box Score,,17519,
Mon Apr 21 2008,7:00p,Washington Wizards,86,Cleveland Cavaliers,116,Box Score,,20562,
Mon Apr 21 2008,9:30p,Utah Jazz,90,Houston Rockets,84,Box Score,,18158,
Tue Apr 22 2008,7:00p,Dallas Mavericks,103,New Orleans Hornets,127,Box Score,,17855,
Tue Apr 22 2008,7:30p,Toronto Raptors,103,Orlando Magic,104,Box Score,,17519,
Tue Apr 22 2008,9:30p,Phoenix Suns,96,San Antonio Spurs,102,Box Score,,18797,
Wed Apr 23 2008,8:00p,Atlanta Hawks,77,Boston Celtics,96,Box Score,,18624,
Wed Apr 23 2008,7:30p,Philadelphia 76ers,88,Detroit Pistons,105,Box Score,,22076,
Wed Apr 23 2008,10:30p,Denver Nuggets,107,Los Angeles Lakers,122,Box Score,,18997,
Thu Apr 24 2008,7:30p,Orlando Magic,94,Toronto Raptors,108,Box Score,,20023,
Thu Apr 24 2008,10:30p,Houston Rockets,94,Utah Jazz,92,Box Score,,19911,
Thu Apr 24 2008,8:00p,Cleveland Cavaliers,72,Washington Wizards,108,Box Score,,20173,
Fri Apr 25 2008,8:00p,New Orleans Hornets,87,Dallas Mavericks,97,Box Score,,20839,
Fri Apr 25 2008,7:00p,Detroit Pistons,75,Philadelphia 76ers,95,Box Score,,18805,
Fri Apr 25 2008,10:30p,San Antonio Spurs,115,Phoenix Suns,99,Box Score,,18422,
Sat Apr 26 2008,8:00p,Boston Celtics,93,Atlanta Hawks,102,Box Score,,19725,
Sat Apr 26 2008,5:30p,Los Angeles Lakers,102,Denver Nuggets,84,Box Score,,19602,
Sat Apr 26 2008,3:00p,Orlando Magic,106,Toronto Raptors,94,Box Score,,20416,
Sat Apr 26 2008,10:30p,Houston Rockets,82,Utah Jazz,86,Box Score,,19911,
Sun Apr 27 2008,9:30p,New Orleans Hornets,97,Dallas Mavericks,84,Box Score,,20644,
Sun Apr 27 2008,7:00p,Detroit Pistons,93,Philadelphia 76ers,84,Box Score,,18347,
Sun Apr 27 2008,4:30p,San Antonio Spurs,86,Phoenix Suns,105,Box Score,,18422,
Sun Apr 27 2008,1:00p,Cleveland Cavaliers,100,Washington Wizards,97,Box Score,,20173,
Mon Apr 28 2008,8:00p,Boston Celtics,92,Atlanta Hawks,97,Box Score,,20016,
Mon Apr 28 2008,10:30p,Los Angeles Lakers,107,Denver Nuggets,101,Box Score,,19264,
Mon Apr 28 2008,7:30p,Toronto Raptors,92,Orlando Magic,102,Box Score,,17519,
Tue Apr 29 2008,7:00p,Philadelphia 76ers,81,Detroit Pistons,98,Box Score,,22076,
Tue Apr 29 2008,9:30p,Utah Jazz,69,Houston Rockets,95,Box Score,,18269,
Tue Apr 29 2008,7:00p,Dallas Mavericks,94,New Orleans Hornets,99,Box Score,,18260,
Tue Apr 29 2008,9:30p,Phoenix Suns,87,San Antonio Spurs,92,Box Score,,18797,
Wed Apr 30 2008,8:30p,Atlanta Hawks,85,Boston Celtics,110,Box Score,,18624,
Wed Apr 30 2008,6:00p,Washington Wizards,88,Cleveland Cavaliers,87,Box Score,,20562,
Thu May 1 2008,8:00p,Detroit Pistons,100,Philadelphia 76ers,77,Box Score,,14130,
Fri May 2 2008,8:00p,Boston Celtics,100,Atlanta Hawks,103,Box Score,,20425,
Fri May 2 2008,10:30p,Houston Rockets,91,Utah Jazz,113,Box Score,,19911,
Fri May 2 2008,7:00p,Cleveland Cavaliers,105,Washington Wizards,88,Box Score,,20173,
Sat May 3 2008,7:30p,Orlando Magic,72,Detroit Pistons,91,Box Score,,22076,
Sat May 3 2008,10:00p,San Antonio Spurs,82,New Orleans Hornets,101,Box Score,,18040,
Sun May 4 2008,1:00p,Atlanta Hawks,65,Boston Celtics,99,Box Score,,18624,
Sun May 4 2008,4:30p,Utah Jazz,98,Los Angeles Lakers,109,Box Score,,18997,
Mon May 5 2008,7:00p,Orlando Magic,93,Detroit Pistons,100,Box Score,,22076,
Mon May 5 2008,9:30p,San Antonio Spurs,84,New Orleans Hornets,102,Box Score,,17927,
Tue May 6 2008,8:00p,Cleveland Cavaliers,72,Boston Celtics,76,Box Score,,18624,
Wed May 7 2008,10:30p,Utah Jazz,110,Los Angeles Lakers,120,Box Score,,18997,
Wed May 7 2008,8:00p,Detroit Pistons,86,Orlando Magic,111,Box Score,,17519,
Thu May 8 2008,7:00p,Cleveland Cavaliers,73,Boston Celtics,89,Box Score,,18624,
Thu May 8 2008,9:30p,New Orleans Hornets,99,San Antonio Spurs,110,Box Score,,18797,
Fri May 9 2008,9:00p,Los Angeles Lakers,99,Utah Jazz,104,Box Score,,19911,
Sat May 10 2008,8:00p,Boston Celtics,84,Cleveland Cavaliers,108,Box Score,,20562,
Sat May 10 2008,5:00p,Detroit Pistons,90,Orlando Magic,89,Box Score,,17519,
Sun May 11 2008,8:00p,New Orleans Hornets,80,San Antonio Spurs,100,Box Score,,18797,
Sun May 11 2008,3:30p,Los Angeles Lakers,115,Utah Jazz,123,Box Score,OT,19911,
Mon May 12 2008,8:00p,Boston Celtics,77,Cleveland Cavaliers,88,Box Score,,20562,
Tue May 13 2008,7:00p,Orlando Magic,86,Detroit Pistons,91,Box Score,,22076,
Tue May 13 2008,9:30p,San Antonio Spurs,79,New Orleans Hornets,101,Box Score,,18246,
Wed May 14 2008,8:00p,Cleveland Cavaliers,89,Boston Celtics,96,Box Score,,18624,
Wed May 14 2008,10:30p,Utah Jazz,104,Los Angeles Lakers,111,Box Score,,18997,
Thu May 15 2008,9:00p,New Orleans Hornets,80,San Antonio Spurs,99,Box Score,,18797,
Fri May 16 2008,8:00p,Boston Celtics,69,Cleveland Cavaliers,74,Box Score,,20562,
Fri May 16 2008,10:30p,Los Angeles Lakers,108,Utah Jazz,105,Box Score,,19911,
Sun May 18 2008,3:30p,Cleveland Cavaliers,92,Boston Celtics,97,Box Score,,18624,
Mon May 19 2008,8:30p,San Antonio Spurs,91,New Orleans Hornets,82,Box Score,,18235,
Tue May 20 2008,8:30p,Detroit Pistons,79,Boston Celtics,88,Box Score,,18624,
Wed May 21 2008,9:00p,San Antonio Spurs,85,Los Angeles Lakers,89,Box Score,,18997,
Thu May 22 2008,8:30p,Detroit Pistons,103,Boston Celtics,97,Box Score,,18624,
Fri May 23 2008,9:00p,San Antonio Spurs,71,Los Angeles Lakers,101,Box Score,,18997,
Sat May 24 2008,8:30p,Boston Celtics,94,Detroit Pistons,80,Box Score,,22076,
Sun May 25 2008,8:30p,Los Angeles Lakers,84,San Antonio Spurs,103,Box Score,,18797,
Mon May 26 2008,8:30p,Boston Celtics,75,Detroit Pistons,94,Box Score,,22076,
Tue May 27 2008,9:00p,Los Angeles Lakers,93,San Antonio Spurs,91,Box Score,,18797,
Wed May 28 2008,8:30p,Detroit Pistons,102,Boston Celtics,106,Box Score,,18624,
Thu May 29 2008,9:00p,San Antonio Spurs,92,Los Angeles Lakers,100,Box Score,,18997,
Fri May 30 2008,8:30p,Boston Celtics,89,Detroit Pistons,81,Box Score,,22076,
Thu Jun 5 2008,9:00p,Los Angeles Lakers,88,Boston Celtics,98,Box Score,,18624,
Sun Jun 8 2008,9:00p,Los Angeles Lakers,102,Boston Celtics,108,Box Score,,18624,
Tue Jun 10 2008,9:00p,Boston Celtics,81,Los Angeles Lakers,87,Box Score,,18997,
Thu Jun 12 2008,9:00p,Boston Celtics,97,Los Angeles Lakers,91,Box Score,,18997,
Sun Jun 15 2008,9:00p,Boston Celtics,98,Los Angeles Lakers,103,Box Score,,18997,
Tue Jun 17 2008,9:00p,Los Angeles Lakers,92,Boston Celtics,131,Box Score,,18624,
