Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Mon Jan 16 2006,1:00p,Minnesota Timberwolves,96,New York Knicks,90,Box Score,,18277,
Mon Jan 16 2006,1:00p,Philadelphia 76ers,76,Washington Wizards,104,Box Score,,20173,
Tue Jan 17 2006,10:00p,Phoenix Suns,90,Sacramento Kings,119,Box Score,,17317,
Tue Jan 17 2006,9:00p,Toronto Raptors,98,Utah Jazz,111,Box Score,,17831,
Wed Jan 18 2006,7:00p,Detroit Pistons,117,Atlanta Hawks,89,Box Score,,14268,
Wed Jan 18 2006,7:30p,Minnesota Timberwolves,96,Boston Celtics,103,Box Score,,15859,
Wed Jan 18 2006,8:30p,New York Knicks,104,Chicago Bulls,106,Box Score,OT,21268,
Wed Jan 18 2006,9:00p,Cleveland Cavaliers,89,Denver Nuggets,90,Box Score,,19009,
Wed Jan 18 2006,8:30p,Dallas Mavericks,103,Houston Rockets,76,Box Score,,15966,
Wed Jan 18 2006,7:00p,Charlotte Bobcats,92,Indiana Pacers,98,Box Score,,14520,
Wed Jan 18 2006,10:30p,Phoenix Suns,112,Los Angeles Clippers,102,Box Score,,16888,
Wed Jan 18 2006,8:00p,Memphis Grizzlies,79,New Orleans/Oklahoma City Hornets,87,Box Score,,14554,
Wed Jan 18 2006,7:00p,Washington Wizards,98,Orlando Magic,106,Box Score,,13798,
Wed Jan 18 2006,7:00p,New Jersey Nets,101,Philadelphia 76ers,90,Box Score,,15683,
Wed Jan 18 2006,10:00p,Toronto Raptors,94,Portland Trail Blazers,96,Box Score,,12315,
Wed Jan 18 2006,8:30p,Milwaukee Bucks,92,San Antonio Spurs,95,Box Score,,18797,
Thu Jan 19 2006,8:00p,Detroit Pistons,105,New York Knicks,79,Box Score,,18949,
Thu Jan 19 2006,10:30p,Los Angeles Lakers,109,Sacramento Kings,118,Box Score,OT,17317,
Fri Jan 20 2006,7:00p,Milwaukee Bucks,118,Atlanta Hawks,102,Box Score,,9812,
Fri Jan 20 2006,7:30p,New Jersey Nets,96,Boston Celtics,99,Box Score,,18107,
Fri Jan 20 2006,7:30p,Orlando Magic,104,Charlotte Bobcats,93,Box Score,,16847,
Fri Jan 20 2006,8:30p,Houston Rockets,109,Chicago Bulls,108,Box Score,2OT,20550,
Fri Jan 20 2006,9:00p,Utah Jazz,83,Denver Nuggets,113,Box Score,,18183,
Fri Jan 20 2006,10:30p,Cleveland Cavaliers,79,Golden State Warriors,99,Box Score,,20205,
Fri Jan 20 2006,10:30p,Dallas Mavericks,101,Los Angeles Clippers,81,Box Score,,17883,
Fri Jan 20 2006,8:00p,San Antonio Spurs,101,Miami Heat,94,Box Score,,20287,
Fri Jan 20 2006,8:00p,Indiana Pacers,85,Minnesota Timberwolves,90,Box Score,,18991,
Fri Jan 20 2006,7:00p,Memphis Grizzlies,86,Philadelphia 76ers,89,Box Score,OT,18010,
Fri Jan 20 2006,10:30p,Los Angeles Lakers,93,Phoenix Suns,106,Box Score,,18422,
Fri Jan 20 2006,10:30p,Toronto Raptors,121,Seattle SuperSonics,113,Box Score,,15261,
Fri Jan 20 2006,7:00p,New Orleans/Oklahoma City Hornets,99,Washington Wizards,110,Box Score,,19062,
Sat Jan 21 2006,8:00p,Chicago Bulls,101,Indiana Pacers,89,Box Score,,18345,
Sat Jan 21 2006,8:30p,Charlotte Bobcats,91,Milwaukee Bucks,101,Box Score,,16739,
Sat Jan 21 2006,8:00p,Boston Celtics,83,New Jersey Nets,103,Box Score,,18312,
Sat Jan 21 2006,7:30p,New Orleans/Oklahoma City Hornets,109,New York Knicks,98,Box Score,,19763,
Sat Jan 21 2006,7:00p,Sacramento Kings,78,Orlando Magic,83,Box Score,OT,15766,
Sat Jan 21 2006,9:00p,Cleveland Cavaliers,108,Utah Jazz,90,Box Score,,19340,
Sun Jan 22 2006,6:00p,Houston Rockets,97,Detroit Pistons,99,Box Score,,22076,
Sun Jan 22 2006,3:30p,Golden State Warriors,92,Los Angeles Clippers,105,Box Score,,15845,
Sun Jan 22 2006,9:30p,Toronto Raptors,104,Los Angeles Lakers,122,Box Score,,18997,
Sun Jan 22 2006,6:00p,Sacramento Kings,99,Miami Heat,119,Box Score,,20071,
Sun Jan 22 2006,1:00p,Philadelphia 76ers,86,Minnesota Timberwolves,84,Box Score,,15893,
Sun Jan 22 2006,8:00p,Seattle SuperSonics,152,Phoenix Suns,149,Box Score,2OT,18294,
Sun Jan 22 2006,9:00p,Dallas Mavericks,95,Portland Trail Blazers,89,Box Score,OT,13042,
Sun Jan 22 2006,1:00p,Denver Nuggets,89,San Antonio Spurs,85,Box Score,,18797,
Sun Jan 22 2006,3:30p,Memphis Grizzlies,93,Washington Wizards,82,Box Score,,14914,
Mon Jan 23 2006,7:00p,Indiana Pacers,94,Atlanta Hawks,104,Box Score,,13618,
Mon Jan 23 2006,7:30p,New Orleans/Oklahoma City Hornets,78,Boston Celtics,91,Box Score,,14473,
Mon Jan 23 2006,9:00p,Toronto Raptors,101,Denver Nuggets,107,Box Score,,14826,
Mon Jan 23 2006,10:30p,Los Angeles Clippers,96,Golden State Warriors,93,Box Score,,17196,
Mon Jan 23 2006,8:00p,Houston Rockets,97,Milwaukee Bucks,80,Box Score,,14214,
Mon Jan 23 2006,9:00p,New Jersey Nets,78,Utah Jazz,89,Box Score,,17926,
Tue Jan 24 2006,7:00p,Indiana Pacers,66,Cleveland Cavaliers,96,Box Score,,19069,
Tue Jan 24 2006,7:30p,Memphis Grizzlies,82,Miami Heat,94,Box Score,,19600,
Tue Jan 24 2006,8:00p,Detroit Pistons,107,Minnesota Timberwolves,83,Box Score,,17232,
Tue Jan 24 2006,7:00p,Phoenix Suns,102,Orlando Magic,111,Box Score,,15791,
Tue Jan 24 2006,7:00p,Sacramento Kings,103,Philadelphia 76ers,109,Box Score,,13451,
Tue Jan 24 2006,8:30p,Charlotte Bobcats,76,San Antonio Spurs,104,Box Score,,18797,
Wed Jan 25 2006,7:00p,Cleveland Cavaliers,106,Atlanta Hawks,97,Box Score,,16089,
Wed Jan 25 2006,7:30p,Washington Wizards,89,Boston Celtics,87,Box Score,,15775,
Wed Jan 25 2006,7:30p,Milwaukee Bucks,102,Detroit Pistons,106,Box Score,OT,22076,
Wed Jan 25 2006,10:30p,Dallas Mavericks,102,Golden State Warriors,93,Box Score,,16842,
Wed Jan 25 2006,8:30p,Charlotte Bobcats,78,Houston Rockets,102,Box Score,,10938,
Wed Jan 25 2006,10:30p,New Jersey Nets,77,Los Angeles Clippers,90,Box Score,,17394,
Wed Jan 25 2006,9:00p,Minnesota Timberwolves,87,Memphis Grizzlies,107,Box Score,,16813,
Wed Jan 25 2006,8:00p,San Antonio Spurs,84,New Orleans/Oklahoma City Hornets,68,Box Score,,19289,
Wed Jan 25 2006,7:30p,Sacramento Kings,106,New York Knicks,102,Box Score,OT,18106,
Wed Jan 25 2006,10:00p,Denver Nuggets,97,Portland Trail Blazers,94,Box Score,,13136,
Wed Jan 25 2006,7:00p,Chicago Bulls,104,Toronto Raptors,88,Box Score,,14198,
Wed Jan 25 2006,9:00p,Seattle SuperSonics,113,Utah Jazz,94,Box Score,,19382,
Thu Jan 26 2006,8:00p,Phoenix Suns,107,Miami Heat,98,Box Score,,20025,
Thu Jan 26 2006,7:00p,Orlando Magic,119,Philadelphia 76ers,115,Box Score,OT,14115,
Thu Jan 26 2006,10:30p,Dallas Mavericks,104,Seattle SuperSonics,97,Box Score,,15891,
Fri Jan 27 2006,7:00p,Phoenix Suns,110,Atlanta Hawks,106,Box Score,,13557,
Fri Jan 27 2006,7:30p,Sacramento Kings,74,Boston Celtics,84,Box Score,,18624,
Fri Jan 27 2006,7:30p,Miami Heat,91,Charlotte Bobcats,85,Box Score,,19026,
Fri Jan 27 2006,8:30p,Washington Wizards,79,Chicago Bulls,90,Box Score,,21720,
Fri Jan 27 2006,9:30p,Los Angeles Clippers,105,Denver Nuggets,87,Box Score,,18712,
Fri Jan 27 2006,8:00p,Memphis Grizzlies,89,Detroit Pistons,95,Box Score,,22076,
Fri Jan 27 2006,8:30p,Minnesota Timberwolves,96,Houston Rockets,92,Box Score,,14408,
Fri Jan 27 2006,7:00p,Cleveland Cavaliers,93,Indiana Pacers,89,Box Score,,18345,
Fri Jan 27 2006,10:30p,Golden State Warriors,105,Los Angeles Lakers,106,Box Score,OT,18997,
Fri Jan 27 2006,8:30p,Toronto Raptors,87,Milwaukee Bucks,108,Box Score,,14867,
Fri Jan 27 2006,7:30p,Orlando Magic,94,New York Knicks,97,Box Score,,19763,
Fri Jan 27 2006,10:00p,New Jersey Nets,83,Portland Trail Blazers,88,Box Score,,17022,
Sat Jan 28 2006,8:30p,Atlanta Hawks,99,Chicago Bulls,111,Box Score,,21175,
Sat Jan 28 2006,9:00p,Utah Jazz,89,Dallas Mavericks,103,Box Score,,20394,
Sat Jan 28 2006,10:30p,Portland Trail Blazers,83,Golden State Warriors,98,Box Score,,18265,
Sat Jan 28 2006,10:30p,Denver Nuggets,79,Los Angeles Clippers,112,Box Score,,18862,
Sat Jan 28 2006,8:00p,New Orleans/Oklahoma City Hornets,95,Memphis Grizzlies,86,Box Score,,16228,
Sat Jan 28 2006,8:00p,New York Knicks,76,Philadelphia 76ers,91,Box Score,,20108,
Sat Jan 28 2006,8:30p,Minnesota Timberwolves,88,San Antonio Spurs,102,Box Score,,18797,
Sat Jan 28 2006,10:00p,New Jersey Nets,104,Seattle SuperSonics,113,Box Score,,17072,
Sat Jan 28 2006,7:00p,Charlotte Bobcats,97,Washington Wizards,107,Box Score,,20173,
Sun Jan 29 2006,1:00p,Phoenix Suns,106,Cleveland Cavaliers,113,Box Score,,20562,
Sun Jan 29 2006,6:30p,Los Angeles Lakers,93,Detroit Pistons,102,Box Score,,22076,
Sun Jan 29 2006,3:30p,Miami Heat,101,Houston Rockets,95,Box Score,,18199,
Sun Jan 29 2006,3:30p,Boston Celtics,79,Milwaukee Bucks,83,Box Score,,17031,
Sun Jan 29 2006,6:00p,Philadelphia 76ers,89,Orlando Magic,81,Box Score,,16896,
Sun Jan 29 2006,7:00p,Sacramento Kings,123,Toronto Raptors,124,Box Score,OT,16573,
Mon Jan 30 2006,7:00p,New York Knicks,101,Atlanta Hawks,120,Box Score,,11467,
Mon Jan 30 2006,7:30p,Cleveland Cavaliers,103,Charlotte Bobcats,91,Box Score,,17142,
Mon Jan 30 2006,8:00p,Houston Rockets,77,Memphis Grizzlies,86,Box Score,,16371,
Mon Jan 30 2006,7:30p,Los Angeles Clippers,114,Miami Heat,118,Box Score,,19600,
Mon Jan 30 2006,8:00p,Boston Celtics,85,Minnesota Timberwolves,110,Box Score,,17003,
Mon Jan 30 2006,8:00p,Milwaukee Bucks,93,New Orleans/Oklahoma City Hornets,94,Box Score,,18197,
Mon Jan 30 2006,10:00p,Portland Trail Blazers,116,Seattle SuperSonics,111,Box Score,,15622,
Mon Jan 30 2006,9:00p,San Antonio Spurs,79,Utah Jazz,70,Box Score,,19384,
Tue Jan 31 2006,8:30p,Chicago Bulls,94,Dallas Mavericks,98,Box Score,,19567,
Tue Jan 31 2006,7:30p,Detroit Pistons,84,New Jersey Nets,91,Box Score,,17143,
Tue Jan 31 2006,7:30p,Los Angeles Lakers,130,New York Knicks,97,Box Score,,19763,
Tue Jan 31 2006,7:00p,Phoenix Suns,123,Philadelphia 76ers,99,Box Score,,15732,
Tue Jan 31 2006,10:00p,Denver Nuggets,91,Sacramento Kings,98,Box Score,,17317,
Tue Jan 31 2006,7:00p,Indiana Pacers,79,Washington Wizards,84,Box Score,,14878,
Wed Feb 1 2006,7:30p,Phoenix Suns,102,Boston Celtics,94,Box Score,,15019,
Wed Feb 1 2006,7:30p,Atlanta Hawks,102,Charlotte Bobcats,92,Box Score,,14411,
Wed Feb 1 2006,7:00p,New Jersey Nets,85,Cleveland Cavaliers,91,Box Score,,19460,
Wed Feb 1 2006,7:30p,Minnesota Timberwolves,74,Detroit Pistons,90,Box Score,,22076,
Wed Feb 1 2006,8:30p,Milwaukee Bucks,84,Houston Rockets,86,Box Score,,13028,
Wed Feb 1 2006,7:00p,Los Angeles Lakers,79,Indiana Pacers,105,Box Score,,16127,
Wed Feb 1 2006,8:00p,Dallas Mavericks,81,Memphis Grizzlies,80,Box Score,,15817,
Wed Feb 1 2006,8:00p,Chicago Bulls,95,New Orleans/Oklahoma City Hornets,100,Box Score,,19163,
Wed Feb 1 2006,7:00p,Los Angeles Clippers,106,Orlando Magic,94,Box Score,,15066,
Wed Feb 1 2006,10:00p,San Antonio Spurs,86,Portland Trail Blazers,82,Box Score,,16638,
Wed Feb 1 2006,10:00p,Golden State Warriors,107,Seattle SuperSonics,111,Box Score,,14703,
Wed Feb 1 2006,7:00p,Washington Wizards,112,Toronto Raptors,117,Box Score,,13640,
Wed Feb 1 2006,9:00p,Denver Nuggets,90,Utah Jazz,103,Box Score,,17571,
Thu Feb 2 2006,10:30p,San Antonio Spurs,89,Golden State Warriors,86,Box Score,,17223,
Thu Feb 2 2006,8:00p,Cleveland Cavaliers,73,Miami Heat,101,Box Score,,20168,
Fri Feb 3 2006,7:00p,Orlando Magic,94,Atlanta Hawks,96,Box Score,,13259,
Fri Feb 3 2006,7:30p,Los Angeles Clippers,98,Boston Celtics,81,Box Score,,17157,
Fri Feb 3 2006,7:30p,Los Angeles Lakers,102,Charlotte Bobcats,112,Box Score,,19026,
Fri Feb 3 2006,8:30p,Seattle SuperSonics,77,Houston Rockets,100,Box Score,,15176,
Fri Feb 3 2006,8:00p,Detroit Pistons,87,Philadelphia 76ers,80,Box Score,,20010,
Fri Feb 3 2006,10:30p,Minnesota Timberwolves,85,Portland Trail Blazers,89,Box Score,,15004,
Fri Feb 3 2006,7:00p,New York Knicks,90,Toronto Raptors,104,Box Score,,15858,
Fri Feb 3 2006,9:00p,Sacramento Kings,79,Utah Jazz,89,Box Score,,19113,
Sat Feb 4 2006,7:30p,Philadelphia 76ers,100,Cleveland Cavaliers,95,Box Score,,20562,
Sat Feb 4 2006,8:30p,Seattle SuperSonics,91,Dallas Mavericks,110,Box Score,,20369,
Sat Feb 4 2006,9:00p,Portland Trail Blazers,104,Denver Nuggets,105,Box Score,,19402,
Sat Feb 4 2006,10:30p,Minnesota Timberwolves,77,Golden State Warriors,109,Box Score,,20023,
Sat Feb 4 2006,8:00p,Detroit Pistons,85,Indiana Pacers,93,Box Score,,18345,
Sat Feb 4 2006,8:30p,Memphis Grizzlies,78,Milwaukee Bucks,88,Box Score,,17894,
Sat Feb 4 2006,1:00p,Miami Heat,92,New Jersey Nets,105,Box Score,,19268,
Sat Feb 4 2006,8:00p,Los Angeles Lakers,90,New Orleans/Oklahoma City Hornets,106,Box Score,,19344,
Sat Feb 4 2006,7:00p,Boston Celtics,91,Orlando Magic,100,Box Score,,16021,
Sat Feb 4 2006,9:00p,Chicago Bulls,101,Phoenix Suns,118,Box Score,,18422,
Sat Feb 4 2006,7:00p,Atlanta Hawks,85,Washington Wizards,98,Box Score,,19154,
Sun Feb 5 2006,12:00p,Houston Rockets,93,New York Knicks,89,Box Score,,19763,
Sun Feb 5 2006,3:30p,Utah Jazz,78,Sacramento Kings,96,Box Score,,17317,
Sun Feb 5 2006,1:00p,Los Angeles Clippers,115,Toronto Raptors,113,Box Score,OT,15541,
Mon Feb 6 2006,7:30p,Seattle SuperSonics,106,Charlotte Bobcats,119,Box Score,,13202,
Mon Feb 6 2006,7:00p,Milwaukee Bucks,86,Cleveland Cavaliers,89,Box Score,,19126,
Mon Feb 6 2006,10:30p,Denver Nuggets,114,Golden State Warriors,122,Box Score,,17257,
Mon Feb 6 2006,7:30p,Boston Celtics,98,Miami Heat,114,Box Score,,19986,
Mon Feb 6 2006,7:30p,New Orleans/Oklahoma City Hornets,91,New Jersey Nets,99,Box Score,,13998,
Mon Feb 6 2006,7:00p,Houston Rockets,87,Philadelphia 76ers,81,Box Score,,17428,
Mon Feb 6 2006,9:00p,Minnesota Timberwolves,103,Phoenix Suns,101,Box Score,,17972,
Mon Feb 6 2006,9:00p,Chicago Bulls,107,Utah Jazz,109,Box Score,OT,18569,
Mon Feb 6 2006,7:00p,Orlando Magic,82,Washington Wizards,94,Box Score,,14251,
Tue Feb 7 2006,7:00p,Detroit Pistons,98,Atlanta Hawks,99,Box Score,,17033,
Tue Feb 7 2006,8:30p,Los Angeles Lakers,87,Dallas Mavericks,102,Box Score,,20379,
Tue Feb 7 2006,7:30p,Los Angeles Clippers,85,New York Knicks,82,Box Score,,19763,
Tue Feb 7 2006,10:00p,Memphis Grizzlies,96,Sacramento Kings,104,Box Score,,17317,
Wed Feb 8 2006,7:30p,Philadelphia 76ers,92,Charlotte Bobcats,100,Box Score,,15418,
Wed Feb 8 2006,9:30p,Chicago Bulls,110,Denver Nuggets,107,Box Score,,15038,
Wed Feb 8 2006,7:30p,Los Angeles Clippers,87,Detroit Pistons,97,Box Score,,22076,
Wed Feb 8 2006,8:30p,Los Angeles Lakers,89,Houston Rockets,78,Box Score,,18291,
Wed Feb 8 2006,7:00p,Portland Trail Blazers,69,Indiana Pacers,101,Box Score,,14436,
Wed Feb 8 2006,8:00p,Orlando Magic,89,Milwaukee Bucks,94,Box Score,2OT,14247,
Wed Feb 8 2006,8:00p,Cleveland Cavaliers,97,Minnesota Timberwolves,91,Box Score,,17093,
Wed Feb 8 2006,7:30p,New York Knicks,83,New Jersey Nets,96,Box Score,,16731,
Wed Feb 8 2006,8:00p,Seattle SuperSonics,102,New Orleans/Oklahoma City Hornets,109,Box Score,,18807,
Wed Feb 8 2006,9:00p,Memphis Grizzlies,102,Phoenix Suns,108,Box Score,,17801,
Wed Feb 8 2006,7:00p,San Antonio Spurs,125,Toronto Raptors,118,Box Score,OT,19284,
Wed Feb 8 2006,7:00p,Golden State Warriors,124,Washington Wizards,129,Box Score,,13228,
Thu Feb 9 2006,8:00p,Miami Heat,76,Dallas Mavericks,112,Box Score,,20273,
Thu Feb 9 2006,10:30p,Chicago Bulls,80,Sacramento Kings,98,Box Score,,17317,
Fri Feb 10 2006,7:30p,Portland Trail Blazers,83,Boston Celtics,115,Box Score,,18624,
Fri Feb 10 2006,7:30p,Toronto Raptors,88,Charlotte Bobcats,73,Box Score,,17472,
Fri Feb 10 2006,10:30p,Dallas Mavericks,104,Denver Nuggets,113,Box Score,,18853,
Fri Feb 10 2006,8:00p,Golden State Warriors,95,Indiana Pacers,107,Box Score,,15132,
Fri Feb 10 2006,10:30p,Memphis Grizzlies,87,Los Angeles Clippers,91,Box Score,,17182,
Fri Feb 10 2006,8:00p,Utah Jazz,94,Minnesota Timberwolves,80,Box Score,,17622,
Fri Feb 10 2006,8:00p,San Antonio Spurs,83,New Jersey Nets,73,Box Score,,19096,
Fri Feb 10 2006,8:00p,New York Knicks,100,New Orleans/Oklahoma City Hornets,111,Box Score,,19163,
Fri Feb 10 2006,7:00p,Detroit Pistons,84,Orlando Magic,73,Box Score,,17283,
Fri Feb 10 2006,9:00p,Sacramento Kings,104,Phoenix Suns,112,Box Score,,18422,
Fri Feb 10 2006,10:30p,Atlanta Hawks,91,Seattle SuperSonics,99,Box Score,,16231,
Fri Feb 10 2006,7:00p,Cleveland Cavaliers,89,Washington Wizards,101,Box Score,,20173,
Sat Feb 11 2006,7:30p,Golden State Warriors,99,Cleveland Cavaliers,91,Box Score,,20562,
Sat Feb 11 2006,8:30p,Utah Jazz,88,Houston Rockets,102,Box Score,,15629,
Sat Feb 11 2006,10:30p,Memphis Grizzlies,100,Los Angeles Lakers,99,Box Score,,18997,
Sat Feb 11 2006,8:30p,Charlotte Bobcats,93,Milwaukee Bucks,99,Box Score,,17664,
Sat Feb 11 2006,8:00p,New Orleans/Oklahoma City Hornets,100,Minnesota Timberwolves,94,Box Score,,15933,
Sun Feb 12 2006,6:00p,Orlando Magic,94,Boston Celtics,102,Box Score,,16106,
Sun Feb 12 2006,8:30p,New York Knicks,83,Houston Rockets,90,Box Score,,13975,
Sun Feb 12 2006,1:00p,San Antonio Spurs,92,Indiana Pacers,88,Box Score,,18345,
Sun Feb 12 2006,10:30p,Chicago Bulls,97,Los Angeles Clippers,91,Box Score,,17365,
Sun Feb 12 2006,3:30p,Detroit Pistons,98,Miami Heat,100,Box Score,,20289,
Sun Feb 12 2006,6:00p,Milwaukee Bucks,79,New Jersey Nets,94,Box Score,,12256,
Sun Feb 12 2006,9:00p,Atlanta Hawks,84,Sacramento Kings,109,Box Score,,17317,
Sun Feb 12 2006,9:00p,Denver Nuggets,120,Seattle SuperSonics,112,Box Score,OT,16392,
Sun Feb 12 2006,6:00p,Portland Trail Blazers,81,Toronto Raptors,114,Box Score,,15014,
Sun Feb 12 2006,1:00p,Philadelphia 76ers,97,Washington Wizards,107,Box Score,,20173,
Mon Feb 13 2006,7:30p,Portland Trail Blazers,91,Charlotte Bobcats,83,Box Score,,13466,
Mon Feb 13 2006,7:00p,San Antonio Spurs,87,Cleveland Cavaliers,101,Box Score,,19486,
Mon Feb 13 2006,8:30p,New York Knicks,72,Dallas Mavericks,100,Box Score,,19749,
Mon Feb 13 2006,10:30p,Memphis Grizzlies,81,Golden State Warriors,79,Box Score,,17023,
Mon Feb 13 2006,10:30p,Utah Jazz,88,Los Angeles Lakers,94,Box Score,,18629,
Mon Feb 13 2006,8:00p,Toronto Raptors,98,Minnesota Timberwolves,94,Box Score,,14911,
Mon Feb 13 2006,8:00p,Washington Wizards,96,New Orleans/Oklahoma City Hornets,97,Box Score,,18678,
Tue Feb 14 2006,8:30p,Sacramento Kings,105,Chicago Bulls,101,Box Score,OT,19591,
Tue Feb 14 2006,7:30p,New Jersey Nets,71,Detroit Pistons,85,Box Score,,22076,
Tue Feb 14 2006,10:30p,Houston Rockets,128,Los Angeles Clippers,97,Box Score,,18068,
Tue Feb 14 2006,7:30p,Orlando Magic,93,Miami Heat,107,Box Score,,19600,
Tue Feb 14 2006,8:00p,Seattle SuperSonics,91,Milwaukee Bucks,106,Box Score,,14110,
Wed Feb 15 2006,7:30p,Cleveland Cavaliers,113,Boston Celtics,109,Box Score,2OT,17915,
Wed Feb 15 2006,7:30p,New Jersey Nets,95,Charlotte Bobcats,94,Box Score,,15766,
Wed Feb 15 2006,9:00p,Washington Wizards,97,Dallas Mavericks,103,Box Score,,19714,
Wed Feb 15 2006,9:00p,Phoenix Suns,116,Denver Nuggets,101,Box Score,,18182,
Wed Feb 15 2006,10:30p,Los Angeles Clippers,81,Golden State Warriors,88,Box Score,,16821,
Wed Feb 15 2006,7:00p,Milwaukee Bucks,77,Indiana Pacers,88,Box Score,,14301,
Wed Feb 15 2006,10:30p,Atlanta Hawks,114,Los Angeles Lakers,110,Box Score,,18259,
Wed Feb 15 2006,8:00p,Sacramento Kings,78,Memphis Grizzlies,84,Box Score,,14541,
Wed Feb 15 2006,8:00p,Seattle SuperSonics,92,Minnesota Timberwolves,102,Box Score,,16083,
Wed Feb 15 2006,8:00p,Portland Trail Blazers,86,New Orleans/Oklahoma City Hornets,102,Box Score,,19051,
Wed Feb 15 2006,7:30p,Toronto Raptors,96,New York Knicks,98,Box Score,,18901,
Wed Feb 15 2006,7:00p,Miami Heat,110,Orlando Magic,100,Box Score,,17283,
Wed Feb 15 2006,7:00p,San Antonio Spurs,100,Philadelphia 76ers,103,Box Score,OT,17335,
Thu Feb 16 2006,7:30p,Philadelphia 76ers,84,Chicago Bulls,117,Box Score,,21962,
Thu Feb 16 2006,10:00p,Houston Rockets,75,Phoenix Suns,109,Box Score,,18327,
Tue Feb 21 2006,7:00p,Orlando Magic,92,Cleveland Cavaliers,105,Box Score,,20562,
Tue Feb 21 2006,8:30p,Los Angeles Clippers,91,Dallas Mavericks,93,Box Score,,19584,
Tue Feb 21 2006,9:00p,Charlotte Bobcats,84,Denver Nuggets,100,Box Score,,16701,
Tue Feb 21 2006,7:30p,Atlanta Hawks,87,Detroit Pistons,97,Box Score,,22076,
Tue Feb 21 2006,7:00p,New Orleans/Oklahoma City Hornets,75,Indiana Pacers,97,Box Score,,14108,
Tue Feb 21 2006,10:30p,Portland Trail Blazers,82,Los Angeles Lakers,99,Box Score,,18241,
Tue Feb 21 2006,8:00p,Toronto Raptors,88,Memphis Grizzlies,94,Box Score,,15385,
Tue Feb 21 2006,8:00p,New Jersey Nets,89,Milwaukee Bucks,85,Box Score,,14289,
Tue Feb 21 2006,10:00p,Golden State Warriors,77,Sacramento Kings,102,Box Score,,17317,
Tue Feb 21 2006,8:30p,Seattle SuperSonics,78,San Antonio Spurs,103,Box Score,,18797,
Tue Feb 21 2006,9:00p,Boston Celtics,103,Utah Jazz,83,Box Score,,18750,
Tue Feb 21 2006,7:00p,Minnesota Timberwolves,78,Washington Wizards,90,Box Score,,14998,
Wed Feb 22 2006,7:00p,Seattle SuperSonics,114,Atlanta Hawks,109,Box Score,,14290,
Wed Feb 22 2006,8:30p,Milwaukee Bucks,91,Chicago Bulls,97,Box Score,,20648,
Wed Feb 22 2006,8:30p,Los Angeles Clippers,102,Houston Rockets,106,Box Score,,13448,
Wed Feb 22 2006,7:30p,Orlando Magic,93,New Jersey Nets,96,Box Score,,14733,
Wed Feb 22 2006,8:00p,Utah Jazz,82,New Orleans/Oklahoma City Hornets,76,Box Score,,18368,
Wed Feb 22 2006,7:30p,Miami Heat,103,New York Knicks,83,Box Score,,19763,
Wed Feb 22 2006,7:00p,Cleveland Cavaliers,107,Philadelphia 76ers,116,Box Score,,20196,
Wed Feb 22 2006,9:00p,Boston Celtics,94,Phoenix Suns,103,Box Score,,18422,
Wed Feb 22 2006,10:00p,Charlotte Bobcats,110,Portland Trail Blazers,106,Box Score,,12585,
Thu Feb 23 2006,8:30p,Memphis Grizzlies,87,Dallas Mavericks,97,Box Score,,19912,
Thu Feb 23 2006,8:00p,Indiana Pacers,83,Detroit Pistons,88,Box Score,,22076,
Thu Feb 23 2006,10:30p,Sacramento Kings,85,Los Angeles Lakers,106,Box Score,,18997,
Fri Feb 24 2006,8:30p,Detroit Pistons,95,Chicago Bulls,87,Box Score,,22442,
Fri Feb 24 2006,7:30p,Washington Wizards,102,Cleveland Cavaliers,94,Box Score,,20562,
Fri Feb 24 2006,8:30p,Golden State Warriors,88,Houston Rockets,91,Box Score,,15371,
Fri Feb 24 2006,7:00p,Atlanta Hawks,117,Indiana Pacers,112,Box Score,OT,18345,
Fri Feb 24 2006,10:30p,Los Angeles Lakers,83,Los Angeles Clippers,102,Box Score,,19820,
Fri Feb 24 2006,8:00p,San Antonio Spurs,83,Memphis Grizzlies,80,Box Score,,18119,
Fri Feb 24 2006,8:30p,Philadelphia 76ers,116,Milwaukee Bucks,111,Box Score,,18717,
Fri Feb 24 2006,8:00p,Denver Nuggets,102,Minnesota Timberwolves,101,Box Score,OT,19356,
Fri Feb 24 2006,8:00p,New Jersey Nets,94,New York Knicks,90,Box Score,,19763,
Fri Feb 24 2006,7:00p,Seattle SuperSonics,89,Orlando Magic,102,Box Score,,17283,
Fri Feb 24 2006,10:00p,Boston Celtics,102,Portland Trail Blazers,96,Box Score,,16717,
Sat Feb 25 2006,7:00p,Milwaukee Bucks,99,Atlanta Hawks,89,Box Score,,15729,
Sat Feb 25 2006,1:00p,Toronto Raptors,113,Dallas Mavericks,115,Box Score,OT,19791,
Sat Feb 25 2006,7:30p,Seattle SuperSonics,106,Miami Heat,115,Box Score,,20255,
Sat Feb 25 2006,7:30p,Chicago Bulls,102,Philadelphia 76ers,108,Box Score,,19981,
Sat Feb 25 2006,9:00p,Charlotte Bobcats,121,Phoenix Suns,136,Box Score,,18422,
Sat Feb 25 2006,8:30p,Golden State Warriors,75,San Antonio Spurs,92,Box Score,,18797,
Sat Feb 25 2006,9:00p,New Orleans/Oklahoma City Hornets,100,Utah Jazz,95,Box Score,,18471,
